必须降伏“妖镍”！中国锂电产业Ni自主权之战,03-14
壹能（北京）网络科技有限公司,03-14
暴跌暴跌暴跌暴跌暴跌暴跌暴跌暴跌,03-14
跑跑跑跑跑跑跑跑呸呸呸砰砰砰啪啪啪呸呸呸砰砰砰呸呸呸啪啪啪,03-14
崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩崩,03-14
跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑跑,03-14
砰砰砰砰砰砰砰砰砰砰砰砰啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪啪,03-14
MSK会不会被带明天会一字地吗？,03-14
还要大跌，不信就用钱来试试，哈哈哈哈哈哈哈哈哈哈哈哈,03-14
逻辑回归，20cm走起！,03-14
只有靠美股翻红来拯救中国了,03-14
明天跌停,03-14
宁德继续跌,03-14
$宁德时代(SZ300750)$宁王吓爹……,03-14
宁德，是个股价太高的好企业,03-14
$宁德时代(SZ300750)$明天要跌20个点,03-14
第一目标破四百,03-14
最终会到80附近,03-14
众泰散户走了，空苟又开始叫唤了,03-14
蔚小理“扶持”欣旺达，对抗宁德时代,03-14
AI财经社,03-14
跌到六亲不认，新能源的泡沫挤完了吗？,03-14
杭州常桥科技有限公司,03-14
欣旺达，一颗野蛮生长的“棋子”,03-14
上海阿牛信息科技有限公司,03-14
套住多少大鸡金，抄底，抄底，等他们自救,03-14
$宁德时代(SZ300750)$下跌趋势的股票，你每次认为他会反弹，结果他就会给,03-14
$宁德时代(SZ300750)$看一下阿里巴巴，京东！营收绝对还是能够持续增长的,03-14
$宁德时代(SZ300750)$400接,03-14
当投资遇上战争，要不要梭哈黄金和原油？,03-14
基金研究自媒体,03-14
$宁德时代(SZ300750)$外资必做空宁德,03-14
老狞不破二大A就不到底本来就没多少技术领先优势或壁垒，更随时,03-14
$宁德时代(SZ300750)$估计要跌好多好多年！跌到4块钱才能企稳！,03-14
$宁德时代(SZ300750)$100元见,03-14
月线才刚刚走坏，时间上还很长,03-14
2022年3月14日复盘（右侧交易注意节奏和控制好仓位）,03-14
$宁德时代(SZ300750)$620出的，大肆扩张可方向彻底错了，没有上游资源,03-14
$宁德时代(SZ300750)$这垃圾股咋涨到一万亿的,03-14
宁德时代，万亿市值终将兰柯一梦,03-14
还要大跌，不信就用钱来试试，哈哈哈哈哈哈哈哈哈,03-14
200元，才会见底,03-14
$*ST众泰(SZ000980)$$宁德时代(SZ300750)$$特斯拉(NA,03-14
欣旺达，一颗野蛮生长的“棋子”,03-14
上海阿牛信息科技有限公司,03-14
“工业互联网+双碳”实施方案酝酿待出 真金白银支持企业绿色改造,03-14
建信基金管理公司,03-14
$宁德时代(SZ300750)$跌一天你们就叽叽歪歪了，前几天怎么不看空呢，马后,03-14
操作建议：仓位极低，持有不动,03-14
独立基金观察员,03-14
$宁德时代(SZ300750)$跌破50元，机构开始离场了哈哈哈哈哈,03-14
宁德泡沫大到月球去了200以下才合理,03-14
【IPO价值观】毛利率下滑且远低于同行，可川科技如何抢跑功能性器件赛道？,03-14
爱集微咨询（厦门）有限公司,03-14
$宁德时代(SZ300750)$宁德时代，300元见[旺柴],03-14
2月动力电池数据公布 宁德时代、比亚迪领跑磷酸铁锂电池榜,03-14
众泰汽车打响了中国新能源汽车第一枪，公司有考虑过收购众泰汽车完成全产业链布局代工,03-14
$宁德时代(SZ300750)$熊市跌过头，现在最低也就看到200的，那200必,03-14
$三峡能源(SH600905)$复盘电力行业历史上两轮特大牛市，低估值和高成长共,03-14
基金收评丨白酒、新能源快速下跌，我们该如何应对？,03-14
独立基金观察员,03-14
$宁德时代(SZ300750)$宁德不到900元，任何反弹都是卖！,03-14
$宁德时代(SZ300750)$宁德至少还要下来20%，市值在6000亿左右，看,03-14
$宁德时代(SZ300750)$万亿？！！！真TMD。什么？,03-14
宁死时代,03-14
这货是典型的鸡狗和鸡精抱团拼命拉升后又相互踩踏的标的，现在言底还早！,03-14
宁时代！,03-14
您好！经查询公司与永福股份合资的时代永福科技有限公司，今年陆续在全国各地注册了八,03-14
$*ST众泰(SZ000980)$$宁德时代(SZ300750)$$特斯拉(NA,03-14
安康恒口示范区产业链专班赴华秦储能洽谈全钒液流储能项目合作,03-14
收盘进场，希望明天有红包，哈哈,03-14
66666,03-14
高价股吹不下去了，500元股价200倍市盈率是时候收割了，20倍市盈率的电瓶企业,03-14
下跌转折线，图形是宝剑。,03-14
下跌转折线，图形是宝剑。,03-14
下跌转折线，图形是宝剑。 顶部见着它，跌势就出现,03-14
$宁德时代(SZ300750)$这个股价早被透支了，再跌一倍不是不可能的事。,03-14
“市场底”二次确认，硬核军工赛道待时而动,03-14
环讯传媒金融风险管理师,03-14
占用了太多资金资源 和指数资源  这个垃圾直接剔除创业板指数最佳！！！,03-14
这个垃圾什么时候踢出创业板指数？,03-14
北向资金今日净流出82.71亿元 大幅净卖出宁德时代13.05亿元,03-14
$宁德时代(SZ300750)$一个没技术含量造电池的最多值200元,03-14
机构止损位450,03-14
万亿市值守不住，就高光了一把,03-14
宁德时代大宗交易成交5.49万股 成交额2497.35万元,03-14
新能源车再出利好……,03-14
再打个对折就可以买了,03-14
6/7的投资胜率，你敢下手吗？,03-14
明天看反弹，长期看好,03-14
既然是属于宁德时代的时代请问公司如何引领商用车变革,03-14
回到300以下横盘,03-14
成本骤增下的新能源车市：车企密集提价 部分低端车型停止接单,03-14
建信基金管理公司,03-14
图形分析如果完成几浪调整就还有200元下跌空间,03-14
$宁德时代(SZ300750)$如果连续探底三次了还起不来，那么就危险了。跌破箱,03-14
$宁德时代(SZ300750)$今年股民需要知道的基本常识。1，股票市场的繁荣是,03-14
$宁德时代(SZ300750)$这种股票还有推荐买的非蠢既坏。那么大一对击鼓传花,03-14
$宁德时代(SZ300750)$都这个德行了，还在这儿吹,03-14
公司海外都有哪些布局？,03-14
今天的大跌你亏了多少？问题在这里！,03-14
宁德时代在福建地区投资的项目多不多呢？,03-14
[大笑][大笑]我就买银行也不会买你，当然我复合开通创业板（不开通，忍住手不打新,03-14
耐心， 耐心耐心，469元的宁德时代您懂的。,03-14
宁德时代，凭啥不能再腰斩昵？,03-14
你好董秘，请问贵公司之前为什么与赣锋争夺矿资源，而不是选择强强联合呢,03-14
凶险万分,03-14
$宁德时代(SZ300750)$第二个三一开始了，慢慢来不要急，你也就值100元,03-14
$宁德时代(SZ300750)$60元,03-14
董秘你好！请问贵公司对千禧锂业的收购进展如何？今天是否为最后答复日？,03-14
请问公司ctp技术的电池订单是否充足？另外公司是否继续看好ctp技术的应用前景？,03-14
利好汇鸿集团,03-14
$宁德时代(SZ300750)$开始加速了[赞][赞][赞],03-14
$宁德时代(SZ300750)$外资只需砸宁王一票，大盘就必会应声而落。,03-14
【创宝复盘】北向资金狂甩144亿，三大指数一路南下！,03-14
$宁德时代(SZ300750)$为何不发前2个月业绩？,03-14
$上证指数(SH000001)$3月14日个人实盘ETF基金净值更新。今日无操作,03-14
转发,03-14
【读财报】锂电池产业2000亿再融资热潮：宁德时代等可能过度融资,03-14
上海妙探网络科技有限公司,03-14
2022年，新能源汽车卷在电池里,03-14
北京鞭牛互动科技有限公司,03-14
转发,03-14
欧美日经恒生指数进入熊市，A股1万6千亿融资盘怎么办？,03-14
“宁王”对手即将登陆港股：装机量近年同比增速超100% 剑指1TWh产能目标,03-14
界面（上海）网络科技有限公司,03-14
宁德时代，贵州茅台，比亚迪停盘一个月！牛市就回来了！,03-14
看看它每年分红二毛四，再看看301047的分红10送9股派100元，对比一下宁德,03-14
北向狗，喜欢追涨杀跌哦,03-14
$宁德时代(SZ300750)$这货现在被外资疯狂做空，到200块才能进场,03-14
毕马威：中国消费恢复基础较为稳健,03-14
建信基金管理公司,03-14
$宁德时代(SZ300750)$今天宁德是内资砸的外资没有大幅卖出,03-14
$宁德时代(SZ300750)$这股价格高就不应该往上拉，也不要砸得太狠，慢慢跌,03-14
$宁德时代(SZ300750)$这样的环境，融资增发怕是春秋大梦一场了,03-14
"今日北上资金净卖出144.08亿, 贵州茅台、宁德时代等公司上榜十大成交活跃股",03-14
通联数据股份公司,03-14
$宁德时代(SZ300750)$每次回调都是加仓的大好机会，宁王是中国的骄傲没有,03-14
请大家参考我的问题，今天大盘以及个股下跌与招商证券有直接关系。您好:请问今天招商,03-14
关灯吃面，泪流满面！,03-14
破位以及反弹不上去,03-14
转发,03-14
价格高企！碳酸锂压力何时缓解？,03-14
壹能（北京）网络科技有限公司,03-14
$宁德时代(SZ300750)$这种被市场极端看好过的票一旦下跌就毫无炒作价值了,03-14
$宁德时代(SZ300750)$外资一直逃,03-14
除了情怀分子，正常散户千万别接盘。,03-14
转发,03-14
坚决回避外资重仓股机构报团股。,03-14
今天没有赢家,03-14
为啥那么多人觉得宁德时代没技术呢？说钠离子电池在未来可能被替代这我能接受，你说没,03-14
港股暴跌背后：新兴市场基金面临赎回压力，导致海外投资者被动卖出港股,03-14
筑根基增动力挖潜力 扩内需奏响“三部曲”,03-14
建信基金管理公司,03-14
基本上200止,03-14
$宁德时代(SZ300750)$宁德时代不跌，天理难容，只有价格便宜了，广大百姓,03-14
转发,03-14
回顾A股长期底部六大特征，坚定长期投资信心,03-14
天弘基金管理有限公司,03-14
$宁德时代(SZ300750)$大空头，宁德时代空一个，废！,03-14
垃圾，就值二十。,03-14
缺德，退是吧,03-14
$宁德时代(SZ300750)$抱团庄股要跌回68元才能稳住。,03-14
$宁德时代(SZ300750)$如果相信中信证券买茅台，结果呢什么时候才能回本,03-14
会跌到25元,03-14
先到这里再说,03-14
都跌破了，下跌趋势,03-14
$宁德时代(SZ300750)$定个小目标，宁腰斩再打8折，直至新能源不再成为回,03-14
雨朦胧没说宁德现价470元就马上上涨了，大家要注意有点耐心为好！！！耐心， 耐心,03-14
合理股价100,03-14
转发,03-14
2022.3.14 复盘,03-14
$宁德时代(SZ300750)$本周看来可以破万亿了,03-14
北向资金本周净卖出363亿，加仓光伏设备，甩卖电池行业,03-14
广东二十一世纪环球经济报社,03-14
$宁德时代(SZ300750)$暴跌模式才刚刚开始，欢迎来到未来世界,03-14
看看它每年的分红值多少钱，看看301047的分红比较一下。送9股派100元。,03-14
$宁德时代(SZ300750)$别谈什么价值投资，a股跌破净资产的价值股票多了去,03-14
$宁德时代(SZ300750)$房地产对实体经济有害无益而且在高位救不了，股市才,03-14
折扣系数高达120%！动力电池回收有多少“猫腻”？,03-14
北京国能睿思信息技术有限公司,03-14
100股成本都587多了啊,03-14
跌到200块看反弹。,03-14
$宁德时代(SZ300750)$大A炒股真的不能不信邪，前几天我就把压力位和支撑,03-14
旧毛毛不掉，就毛毛不出[大笑][大笑][捂脸][捂脸][捂脸][赞][赞][赞],03-14
今天继续大跌，看来外资对宁德时代的股价还是觉得太高了,03-14
$宁德时代(SZ300750)$跌破熊市线咯？跌破312苑再来参考,03-14
$宁德时代(SZ300750)$跌破熊市线咯？跌破312苑再来参考,03-14
上周热点回顾：两会胜利落幕、2月金融统计报告出炉......,03-14
转发,03-14
400才是买点位,03-14
居然没放量[为什么],03-14
大金重工涨330.87%，平安证券12个月前给出“买入”评级,03-14
明天继续暴涨,03-14
目标价380，走着瞧[得意],03-14
$宁德时代(SZ300750)$一地鸡毛,03-14
继续价值回归！,03-14
宁亡，继续跌，目标350,03-14
一鲸落万物生,03-14
$宁德时代(SZ300750)$宁～寇，快点死吧。宁～寇不死，是不可能的。钝刀割,03-14
$宁德时代(SZ300750)$这撑不住了啊，北向明天随便可以砸几十亿,03-14
估计还要跌百分之八十左右。,03-14
呵呵呵呵,03-14
$宁德时代(SZ300750)$也就50元的股票,03-14
中国中冶1.37亿吨镍钴矿煮成“一锅新能源夹生饭吗？”,03-14
宁德时代已经走熊了，创业板便也走入大熊市~~,03-14
$宁德时代(SZ300750)$希望你再多跌点，电池卖的太贵了,03-14
$宁德时代(SZ300750)$希望你再多跌点，电池卖的太贵了,03-14
绿色减排，曾毓群、李书福、张近东、刘屹和唐岳这样说！,03-14
宁得第一目标350,03-14
我这最后的1手留到300吧，就不信能到我的成本价（负数）,03-14
每次上涨都满怀希望，事实证明我们还是理性点吧，,03-14
还是太贵太贵了！腰斩后A股才能启稳。预计带动上证指数下探2800点,03-14
$宁德时代(SZ300750)$贼贵,03-14
踢出宁德时代指数，创业板才能实现上涨。,03-14
$宁德时代(SZ300750)$周线下跌一浪才刚刚开始，至于到五浪跌到什么位置，,03-14
韭菜们，抓紧补仓！钱多手贱，破200元再来解救你们………………,03-14
明天大盘融断,03-14
$宁德时代(SZ300750)$好惨啊,03-14
下个目标300，希望能扛得住,03-14
$宁德时代(SZ300750)$月线才刚刚死叉，没有18个月金叉不了，至于18个,03-14
任何有宁德的基金都不要碰，最多值150,03-14
转发,03-14
不洗你脑，你会心甘情愿进来买套？哈哈哈哈，基金经理们的杰作……………,03-14
转发,03-14
锂票套千万户，天天出货，玩完,03-14
明天市值跌破1万亿,03-14
$宁德时代(SZ300750)$还早呢,03-14
$宁德时代(SZ300750)$我要抄底，怎么没人卖啊？,03-14
宁德时代害死创业板[呲牙],03-14
$宁德时代(SZ300750)$有病,03-14
收在全天最低点，真是恶心他妈给恶心开门。,03-14
千万别买股票了，就是坑人的,03-14
宁德必破200.茅台必破1000！,03-14
这一次大行情已经圆满收官了。下一轮行情可能是三个月，半年，一年以后吗？,03-14
宁王要跌到280就差不多了,03-14
历史高点出现后开始下跌，肯定要腰斩，346元肯定会见到，目前泡沫还太大，没挤干，,03-14
这条狗不止跌，大盘就永无翻身之日！！,03-14
宁德时代会跌到30元，原因很筒单，各大新能源车都成立了各自的电池公司，特斯拉就用,03-14
宁王完蛋了，下一个风口浪尖在哪？京东方还是央企国资改革？,03-14
又把大盘整死了,03-14
$宁德时代(SZ300750)$这货如果跌停，指数会怎样的一番景象？,03-14
抄底的都会发财,03-14
重仓股，，，今天进来就套,03-14
完了，镍价一天暴涨70%，宁德时代这是要破产了？严重怀疑去年公布的钠离子电池是数,03-14
今天终于不V了，再V有一部分散户就跑了。,03-14
$宁德时代(SZ300750)$没有一点科技含量，到现在4680电池没有能力生产,03-14
$宁德时代(SZ300750)$与上游分化，逻辑兑现，市值被天齐超越。,03-14
$宁德时代(SZ300750)$380,03-14
$宁德时代(SZ300750)$被外资做空连个屁都不敢放,03-14
IPO动态 | 传国内第三大动力电池厂商中创新航将赴港上市，曾遭宁德时代起诉专利侵权,03-14
北京联办财讯文化传媒有限公司,03-14
$宁德时代(SZ300750)$380,03-14
$宁德时代(SZ300750)$不玩了还我钱，我只是和你开玩笑而已[大笑],03-14
精彩！,03-14
等宁德企稳反抽抄底其他锂电个股，今天的宁德本身没啥问题，盘面主要受医药板块上涨造,03-14
新冠概念一枝独秀！创业板指跌逾2%，后市该如何操作――骑牛看熊3月14日投资逻辑午评,03-14
独立财经评论员,03-14
$宁德时代(SZ300750)$下跌趋势，观望！,03-14
透了这只烂股,03-14
无底洞，去年怎么上来的，今年怎么下去,03-14
尾盘还要砸特么,03-14
$宁德时代(SZ300750)$尾盘460是打算明天直接闷杀么？,03-14
倒闭吧！宁德时代。,03-14
上周四减仓白酒、新能源，今天继续调整，军工翻红，还能继续加吗,03-14
独立财经评论员,03-14
货币政策力挺稳增长 降准降息可期,03-14
建信基金管理公司,03-14
一步一个脚印往下走，践行价值回归之路,03-14
转发,03-14
可以抄底小盘股，各茅各王将连跌2年不能碰！,03-14
$宁德时代(SZ300750)$,03-14
3.10  复盘  真正的底部都是磨出来的,03-14
$宁德时代(SZ300750)$真够很,03-14
700本有吗,03-14
最大问题就是美要加息资本要回国去了。。。,03-14
阿宁你怎么啦。你醒醒啊阿宁。[呲牙][呲牙][呲牙][呲牙],03-14
宁德200不是梦[大笑],03-14
狗的,03-14
$宁德时代(SZ300750)$现在撤也是不错的时间，当有一天蓦然回首时,03-14
$宁德时代(SZ300750)$今日不跑，本周破400,03-14
完犊子了……耗不起了走了,03-14
$宁德时代(SZ300750)$关于宁德时代必将暴跌50%以上，价格必定到200,03-14
明天还要跌。。,03-14
$宁德时代(SZ300750)$,03-14
快咣当跳水几个停板回200，比阴跌几年好多了,03-14
$宁德时代(SZ300750)$跌到35元不是梦。,03-14
等你市值跌破万亿，对指数影响会变小！,03-14
$宁德时代(SZ300750)$350第一步,03-14
就是搅棍！,03-14
天宸与华东医院联手经营康复医院,03-14
$宁德时代(SZ300750)$跌麻木了,03-14
又坐了个过山车，撤了，,03-14
何时能到230？,03-14
垃圾，应该踢出指数,03-14
$宁德时代(SZ300750)$创业板指数就看宁德时代脸色。,03-14
喊1000的券商在哪，赶紧抄底啊,03-14
狗德,03-14
$宁德时代(SZ300750)$就值5块钱。,03-14
快报警就能长了[大笑],03-14
宁德时代必须下来回补缺口！赶快清仓出局！,03-14
$宁德时代(SZ300750)$像通源石油.吴通控股这种增发.收购的垃圾股I大家,03-14
要跌到200以下,03-14
$宁德时代(SZ300750)$兵败如山倒,03-14
融券搞起来，跌回原点,03-14
低吸[滴汗][鼓掌][加油][加油],03-14
1百多亿的利润怎样支撑1万多亿的市值？？,03-14
$宁德时代(SZ300750)$呵呵,03-14
这股未来几年对创业板指数的拖累将超过48元中石油对上证指数的拖累。,03-14
建议宁王临时停牌，关几天，把美空打爆,03-14
这个股，如果不是用来护盘，价格只值现在的十分之一,03-14
$宁德时代(SZ300750)$斩妖问题不大吧,03-14
$宁德时代(SZ300750)$这个死死的压制住锂电池板块,03-14
A股重挫 创业板指跌超4%！“宁王”市值单日缩水840亿 人均63万元！,03-14
高看一眼，给15-20倍市盈率。,03-14
都这时候了，不找五六倍市盈率的护盘，找一百倍市盈率的护盘。国内的大资金牛逼得很。,03-14
$宁德时代(SZ300750)$人心散了,03-14
$宁德时代(SZ300750)$居然没有比亚迪反弹厉害。,03-14
基金抱团的垃圾股,03-14
还要大跌，还要大跌，还要大跌，还要大跌，,03-14
1年内到200，这种万亿规模的票，市盈率超过20就不合理，除非是暴利并且垄断，但,03-14
加速，准备来跟2位数的,03-14
$宁德时代(SZ300750)$本周连续五条阴线,03-14
$宁德时代(SZ300750)$高盛在喊空欧洲碳排放，说欧洲要脱碳，做空得应该是,03-14
$宁德时代(SZ300750)$所有的汽车股市值总和还不如一家做电池的，基金经理,03-14
目前市场不好的情况下最适合入手创成长ETF159967，成长基的特点就是选择跑长,03-14
$宁德时代(SZ300750)$烂啊,03-14
跌到200也不便宜啊,03-14
多跌点吧！,03-14
420会到,03-14
这票到缺口企稳，大A的寻底指路也就到位了。后面是波十年以上的盛世行情,03-14
这才哪到哪，别急，还得剁一半,03-14
$宁德时代(SZ300750)$宁德时代绑架了整个创业板！,03-14
$宁德时代(SZ300750)$原材料暴涨，利空新能源电池和汽车，利润被压缩,03-14
从猛子的其实投资判断，双创基金ETF159783的行业配比会是稳盘，因为他拿的风,03-14
北向资金丨本周扫货重点曝光 宁德时代遭净卖出逾49亿元,03-14
事先订出场的时机,03-14
$宁德时代(SZ300750)$还报警么,03-14
$宁德时代(SZ300750)$买锤子，套二十年,03-14
不要跑,03-14
大熊头,03-14
$宁德时代(SZ300750)$300见！！！,03-14
蔚来汽车宁德时代在汉建电池研究院,03-14
$宁德时代(SZ300750)$你这个跌死你,03-14
股指直下三千米，疑是黄河落九必。抱团取暖讲故事，亏死傻瓜是真谛。,03-14
超越亿纬么。。。真TM废啊,03-14
吃泻药了？？？,03-14
$宁德时代(SZ300750)$草包，饭桶,03-14
宁德时代本来就是等着别人来接盘有眼的都能看出来,03-14
赶快跑。锂镍都价格上天了，锂电汽车缺点明显，价格再涨，就没人买电动车了。宁王应该20-30倍PE。,03-14
$宁德时代(SZ300750)$这一波目标400元，然后再反弹。,03-14
刘浪说快跌到位了,03-14
$宁德时代(SZ300750)$目标价400，耐心等待创业板二次探底[鼓掌],03-14
宁德时代再无希望了！早跑早好，什么时候跑都是对的！！！！,03-14
宁王完蛋了,03-14
这帮群演，你们再看好也没用，一帮穷鬼,03-14
基金股票上热搜！多家券商紧急回应！,03-14
要吸取港股不断创新低教训,03-14
$宁德时代(SZ300750)$现在基金的套路就是一边拉一边跑，又不敢一直跑，怕,03-14
剃除出创业板，单独设宁指！,03-14
2年熊市，基金亏3年。。,03-14
$宁德时代(SZ300750)$涨了二十倍，啥价卖不过。,03-14
除了拉低大盘指数，一无是处,03-14
580的还在吗？,03-14
$宁德时代(SZ300750)$现在卖出，半年后200元随便买回！,03-14
资金上午正流入，下午就负流入了。要担当起宁王这个称号来！,03-14
长线下跌趋势了，今日本该加速上升，结果居然滞涨，大小周期多半在共振筑顶了，准备新一轮的下跌，看空。,03-14
转发,03-14
不相信宁王这么伟大的公司还会跌[好困惑][好困惑],03-14
$宁德时代(SZ300750)$我说宁德菜鸡有人给我点赞吗？,03-14
$宁德时代(SZ300750)$破产吧真的,03-14
唉…缺德时代调整的有点久啊,03-14
RPS值的分类统计分析20220314（午盘播报）,03-14
$宁德时代(SZ300750)$今年是全面实行注册制，美国加息就是杀高估值，没有,03-14
下降楔形代表什么，大家都懂吧,03-14
等第二波！,03-14
$宁德时代(SZ300750)$个人观点：凡总梦想一夜暴富人终亏凄惨，搏傻炒作品,03-14
北向一停止卖出，你们就来抢反弹，小心北向明天接着卖，韭菜就是这样一步一步被套死的,03-14
$宁德时代(SZ300750)$护盘动作,03-14
宁德时代的市盈率在10倍以内是市场可接受的，技术路线的风险非常大！,03-14
很久没发帖了，你们还好吗？第一，去年我们疯狂了一整年，到去年12月我突然告知要去,03-14
$宁德时代(SZ300750)$宁德一笑，生死难料,03-14
太多人忘记是从几十元上来的，每股市盈率超过100倍的超大市值股,03-14
2年熊市，基金没人要，，,03-14
2021年基金，买了个“寂寞”,03-14
还没买呢，怎么就涨上去了呢？,03-14
绝不减持立贴为证！,03-14
$宁德时代(SZ300750)$控制这个股，就控制了a股,03-14
220等你[大笑][大笑][大笑],03-14
$宁德时代(SZ300750)$首创证券:当初说还有20％下跌空间，已跌10％，,03-14
市场有这货涨跌都是祸。,03-14
$宁德时代(SZ300750)$要定增了吧,03-14
$宁德时代(SZ300750)$废物呀,03-14
“三支箭”射向宁德时代，“宁王”难宁？,03-14
继续维持上证3000点创业板2000点的判断。,03-14
再跌我就报警了！,03-14
宁德时代3月14日盘中跌幅达5%,03-14
满仓干,03-14
看了下宁德时代，恍然大悟，A股所有支撑都是假的，定海神针在此，422龙王休息风水,03-14
容易盘爆仓了吧,03-14
$宁德时代(SZ300750)$快把价格打下来，我要收购[大笑],03-14
$宁德时代(SZ300750)$宁德时代这泡巨便随时拍到地板上,03-14
510的本，啥时候回本[哭],03-14
宁德时代现价472.67元，吃了的话不涨不赚钱的话，那雨朦胧愿意吃42767斤大,03-14
这股90%是机构持仓没人接盘，最好踢出创业板指数,03-14
60块钱不能多,03-14
今天是空狗们欢欣鼓舞的一天，该你们的,03-14
问牛：八十万股换涨三倍002761基建牛还是换水泥股呀？水泥股哪个好呀？哪个业绩,03-14
宁德时代谁在抛压？外资还是机构？难道还要多杀多吗？,03-14
宁德时代今天产生的诱多缺口，将狠快回补掉！,03-14
$宁德时代(SZ300750)$最害人的公司,03-14
锂电是为了新能源服务的，新能源又是为了碳中和服务的，归根到底就是为了这三个字那不,03-14
前周就提示连续深是V是危险信号。,03-14
指标股题材股跌到位才是大盘见底的标志。,03-14
谴责机构砸盘行为,03-14
$宁德时代(SZ300750)$今天应不会V了，尾盘直接暴跌，这周应会破3000,03-14
$宁德时代(SZ300750)$长期看370左右才能止跌啊,03-14
5年年化回报超26%，不占赛道进前5%，股市“徒步家”国富基金刘晓,03-14
独立基金观察员,03-14
吉翔股份10倍很有希望的。简单的一句话，生产成本仍旧是3.5万/吨，销售价格从5,03-14
超越牛熊决战10倍股。,03-14
$宁德时代(SZ300750)$创业板指数被绑架了,03-14
$宁德时代(SZ300750)$哎最近真是买啥啥跌卖啥啥涨,03-14
$宁德时代(SZ300750)$第二个中石油,03-14
宁王雄起！宁王加油！宁王旱地拔葱,03-14
"测算宁德的质押平仓线在480元附近,突破后会有大量爆仓",03-14
建议把新能源这个公司名撤回，误导大众，你们说对吗？,03-14
宁德先破200元再说,03-14
亚联发展：在智慧经营领域主要从事第三方支付业务及商户经营服务业务每日经济新闻02,03-14
腰斩到200才比较合理,03-14
$宁德时代(SZ300750)$大盘下跌你功劳最大,03-14
什么事后跌倒100，大盘见底,03-14
$宁德时代(SZ300750)$宁德时代深不见底啊！每次拉升都是诱多，因为机构很,03-14
强烈要求把宁德时代剔除创业板指数,03-14
$宁德时代(SZ300750)$跌倒200块横盘两年，再继续缓缓向上，涨幅不大，,03-14
2022――港股投资展望,03-14
华安基金管理有限公司,03-14
$宁德时代(SZ300750)$不是说已经报警了吗结果呢？自己导演的吧,03-14
$宁德时代(SZ300750)$加油，砸盘就靠你啦,03-14
抄底吗,03-14
痛打落水狗。中概股走势。完了,03-14
转发,03-14
探秘宁德时代万亿市值“护城河”,03-14
宁德的竞争对手很强，不可能业绩有大的改善。可能性很大跌。,03-14
你这又是唱的哪一出？,03-14
$宁德时代(SZ300750)$500是永远看不到了，250应该可以[鼓掌],03-14
抄底最好时机,03-14
$宁德时代(SZ300750)$新能源汽车涨价，就是因为宁德时代，涨价死路一条，,03-14
按照双创基金ETF159783上周的行情，说实话我认为今天可跟，调整过后股价继续,03-14
$宁德时代(SZ300750)$抄底的不要急,03-14
每一次反弹都是逃命机会,03-14
抄鸡金的后路，博反弹,03-14
小散们千万别接盘，离腰斩还远着呢,03-14
以年为单位的出货,03-14
我始终认为股价太高！没安全感！,03-14
600318跟你跟的紧，涨时不跟[捂脸],03-14
$宁德时代(SZ300750)$宁德春天在哪里？,03-14
$宁德时代(SZ300750)$不破四百才是奇迹，最高价至少得腰斩一次,03-14
$宁德时代(SZ300750)$值100来块的非得拉到700，目标让大家300接,03-14
$宁德时代(SZ300750)$完了彻底完了，直冲跌停了，割肉了,03-14
是好股市盈率有点高，换了年报每股盈利2.5元的山煤国际，投资等分红了。,03-14
$宁德时代(SZ300750)$这货是彻底地被机构抛弃了！,03-14
差不多该走右肩了    右肩的反弹走完该跑的赶紧跑吧~希望我是错的,03-14
疯了,03-14
资金居然是流入的,03-14
缺口已补，马上上。。。。。,03-14
$宁德时代(SZ300750)$早盘下跌补缺位，待企稳午后回升，后市上行趋势！,03-14
宁德砸盘茅,03-14
上周四505的空单450平仓跌快点,03-14
250,03-14
3电动汽车狂潮来临，锂电巨头疯狂扩产，上游锂矿跟得上吗？（部分收集）锂资源供需紧,03-14
强烈要求把宁德时代提出指数。,03-14
$宁德时代(SZ300750)$年线都站不上去废物呀,03-14
$宁德时代(SZ300750)$年线都站不上去废物呀,03-14
$宁德时代(SZ300750)$PE到40才有投资价值,03-14
二次确认支撑,03-14
300750 宁德时代 杀跌 带领300题材 及新能源等 回调,03-14
拉这货护盘就等于与虎谋皮,03-14
$宁德时代(SZ300750)$，伤心伤神,03-14
$宁德时代(SZ300750)$200起,03-14
