$腾讯控股(HK|00700)$要珍惜2开头的腾讯控股,03-15
今天段永平又要补仓了,03-15
我相信不会马上罚款了，否则会导致踩踏事件，这一点觉悟他们应该有。,03-15
$腾讯控股(HK|00700)$有希望10元左右买入做多中国！,03-15
$腾讯控股(HK|00700)$你可比阿里强多了，人家是真走下坡了，你可是蒸蒸日,03-15
请珍惜300的腾讯，婴儿底[捂脸],03-15
今天是个好日子，心想的事儿都能成,03-15
$腾讯控股(HK|00700)$80的腾讯也不香了,03-15
$腾讯控股(HK|00700)$今天应该破300了,03-15
一共五季，昨天第一季，今天第二季。第三季怎么安排？导演：编剧目前只写到第二季开头,03-15
$腾讯控股(HK|00700)$啧啧,03-15
$腾讯控股(HK|00700)$抄底，低开高走,03-15
你说段永平联合外资忽悠咱拉盘我都信,03-15
$腾讯控股(HK|00700)$今日北向资金全天单边净卖出145.96亿元，近6,03-15
我永远不炒股了，行不行，放我出来,03-15
$腾讯控股(HK|00700)$束手无策,03-15
能跌再跌20%，我砸锅卖铁梭哈,03-15
今天买必赚！,03-15
凉凉,03-15
为什么我委托买都是场内废单,03-15
$腾讯控股(HK|00700)$疯了,03-15
$腾讯控股(HK|00700)$盘后adr涨停一点用没有？,03-15
共同富裕下，这些互联网大佬将会成为昨日黄花,03-15
280买不进,03-15
一首凉凉，送给自己[],03-15
垃圾腾讯今天又要崩了,03-15
$腾讯控股(HK|00700)$要珍惜200元的腾讯,03-15
$腾讯控股(HK|00700)$继续跌，继续回购,03-15
王者荣耀针对我？利害？继续跌吧[奸笑][奸笑][奸笑],03-15
段永平！上啊！,03-15
$腾讯控股(HK|00700)$腾讯会到187,03-15
吃个饭就能成为大输！,03-15
$腾讯控股(HK|00700)$那个段先生今天可以加仓了,03-15
255-300之间为底部区域,03-15
$腾讯控股(HK|00700)$中概又一波跌停,03-15
真吓人啊！,03-15
$腾讯控股(HK|00700)$香港人很喜欢买股王的,03-15
$腾讯控股(HK|00700)$吓死个人了,03-15
买中概念互联网的，凉凉了都抄底炒到半山腰,03-15
唐朝要亏完了，看他得瑟，买白酒赚了钱还真当自己多牛逼了,03-15
这样的跌法段大亏要天天买时时买了！买到巨亏亏！然后消停,03-15
爽歪歪,03-15
活久见,03-15
$腾讯控股(HK|00700)$开盘跌14%,03-15
282[为什么][为什么][为什么][为什么],03-15
$腾讯控股(HK|00700)$牛啊，三期修罗场,03-15
$腾讯控股(HK|00700)$刺激,03-15
盘前跌15个点，绝了,03-15
真干脆，直接核按钮,03-15
260我抵押房子抄底！,03-15
$腾讯控股(HK|00700)$跌百分之50吗,03-15
杀疯了，快跑,03-15
腾讯在搞什么飞机要死了,03-15
兄弟们，坚持住！！！底部250元马上就到了,03-15
3天蒸发两个比亚迪集团资产[滴汗],03-15
$腾讯控股(HK|00700)$今天会不会跌个30%？,03-15
这究竟是怎么了，优质资产都变成垃圾了？？？,03-15
万万没想到,03-15
彻底芭比Q了。,03-15
有钱加仑,03-15
小马宝莉[大笑],03-15
跌破100我加1万股,03-15
今天学纳指，大幅低开，尾盘收窄,03-15
$腾讯控股(HK|00700)$跌到100就买,03-15
这哪是外资搞得，明明都是自己人搞的,03-15
$腾讯控股(HK|00700)$还是空仓的大佬可以尝试建个轻仓了，这波空头不把融,03-15
早上让你们跑，不跑后悔了吧，不过现在也不迟，早晚去200的,03-15
$腾讯控股(HK|00700)$就买一手，支持一下,03-15
之前一直说200都没人信，后面200开始也是压力位了[奸笑],03-15
好怀念400块的腾讯呐[坏笑],03-15
今天学纳指，大幅低开，尾盘收窄,03-15
$腾讯控股(HK|00700)$还没腰斩，大家别急，后面还有百分之七十的跌幅，那,03-15
这没辙,03-15
那个要抄底腾讯的出来走两步,03-15
爆仓了[哭][哭][哭],03-15
这些年太牛,03-15
$腾讯控股(HK|00700)$腾讯是中概股中最具备投资的，13的市盈率，我们就,03-15
$腾讯控股(HK|00700)$当初谁说三百多的腾讯是不可能再下跌的？现在两百多,03-15
各位抱一下亏了多少？,03-15
割肉了，二袋长老撑不住了,03-15
$腾讯控股(HK|00700)$不是说要珍惜4OO元的腾讯吗，怎么300都不到了,03-15
只要腾讯赚钱它就值得了,03-15
300以下了，快买,03-15
$腾讯控股(HK|00700)$昨天还叭叭加仓呢[捂脸],03-15
$腾讯控股(HK|00700)$跌14％、吓人,03-15
$腾讯控股(HK|00700)$坚持住我的320做空要翻倍了。,03-15
$腾讯控股(HK|00700)$怎么这么多卖盘？空头手上持有的份额卖不完？,03-15
罕见啊，按说是历史大底了,03-15
$腾讯控股(HK|00700)$上次买入腾讯也是大跌后横盘在300多的位置，赚了,03-15
$腾讯控股(HK|00700)$老马有点心慌,03-15
把钱都发进自己腰包了，现在大跌，如果真硬气，先拿出100亿回购硬顶空头！,03-15
看看腾讯，这是准备3毛钱不玩了，直接两毛钱吗？,03-15
$腾讯控股(HK|00700)$没人玩了啊？,03-15
明天必定反弹！这尾盘抢货12亿，高抛低吸玩的六,03-15
$腾讯控股(HK|00700)$就要干，谁怕谁,03-15
昨天打出了333，要你们赶紧跑，不听,03-15
$腾讯控股(HK|00700)$有点顶不住了,03-15
$腾讯控股(HK|00700)$公共事业股？,03-15
太吓人了,03-15
什么时候茅台和宁德能连续跌停股市就是基本见底了,03-15
282！！,03-15
主战场原来在这里[捂脸],03-15
港股早知道｜赣锋锂业1至2月净利润同比增长300%左右 腾讯控股获南向资金连续10天净买入,03-15
我超，2打头了[赞],03-15
$腾讯控股(HK|00700)$这也是太牛了吧,03-15
疯啦？,03-15
$腾讯控股(HK|00700)$卧槽牛批啊,03-15
太惨了吧,03-15
我改一下预测，短期内进200，中长期进100,03-15
$腾讯控股(HK|00700)$这个位置应该差不多了[哭],03-15
$腾讯控股(HK|00700)$恐怖！,03-15
直接跌15%，吓死人哦,03-15
哈人,03-15
老夫之前说底部在250元，迎来韭菜们一顿嘲讽，现在高兴了？不得瑟了？,03-15
真要是这个价就牛逼了,03-15
底部在250元，继续等,03-15
美股中概继续大跌，今天又玩完了,03-15
吓死人了,03-15
牛啊,03-15
远离游戏，害人精,03-15
腾讯这是怎么了！怎么从最高点下来跌了这么多了！怎么回事！这是好公司呀！业绩也可以,03-15
$腾讯控股(HK|00700)$腾讯一个互联网企业，不能称之为科技公司。既然互联,03-15
都跌成这样了，腾讯为啥还不回购？上次连续回购时的价位在450左右，这次是不是腾讯,03-15
涨了二十年该调整一下了！,03-15
恒生互联网ETF(513330):多重因素叠加下，市场情绪承压加剧,03-15
凉凉,03-15
腾讯和阿里，谁更值得投资？,03-15
外资做空。。腾讯50元见。。谁抄底套谁,03-15
$腾讯控股(HK|00700)$极端情况下，会不会杀到160，等待,03-15
SB坤没子弹了，开始让人买基金了,03-15
段永平不说加仓了，芒格也不加了，之前都是扯犊子的。现在加了，估计就不吱声了。听见,03-15
$腾讯控股(HK|00700)$一觉醒来，有点小激动！,03-15
不急10年前是50元,03-15
如果腰斩再腰斩,03-15
大跳水！恒指跌破20000点！腾讯尾盘大跌10%！,03-15
东方财富信息股份有限公司,03-15
恒生指数大跌破两万点！目前港股是否“遍地黄金”？,03-15
上海美宁计算机软件有限公司,03-15
南下资金连续多日买入港股通互联网公司,03-15
富国基金管理有限公司,03-15
231亿的成交额！,03-15
五年亏近5亿！“腾讯系”和泰人寿盈利之路怎么走?,03-15
今天再跌，可以买了，希望给上车的机会[鼓掌],03-15
$腾讯控股(HK|00700)$今天能破3百大洋吗？,03-15
个人估计有人在恶意做空腾讯控股！像这样的技术分析都无法分析了吧？,03-15
50元左右值得投资。,03-15
[滴汗]得死腾讯你为什么不回购,03-15
$腾讯控股(HK|00700)$美国还没加息呢，加息后再看,03-15
$腾讯控股(HK|00700)$今天有点小压力,03-15
割肉、和补仓？,03-15
知名基金自媒体,03-15
索罗斯又来了？,03-15
阿里腾讯将大裁员，最高涉及30%？网友：大厂也要勒紧裤腰带了？,03-15
收归国有控股,03-15
自己把自己的企业剁了，很好。。。自残,03-15
中概股跌去10万亿人民币，继续加仓,03-15
$腾讯控股(HK|00700)$一觉醒来，太阳正常升起，干饭！,03-15
完了,03-15
今天,03-15
$腾讯控股(HK|00700)$为什么腾讯控股刚刚才被腰斩吗？,03-15
$腾讯控股(HK|00700)$头尖顶，现在是形成右肩，会有小反弹，不改向下趋势,03-15
北上的镰刀，南下的韭菜[捂脸],03-15
$腾讯控股(HK|00700)$应该回购,03-15
港股没有成交量，大资金别自投罗网了。,03-15
大概要跌到250.,03-15
$腾讯控股(HK|00700)$看月线，跌了吗？,03-15
$腾讯控股(HK|00700)$再腰斩，必须的！,03-15
段永平又快加仓了叭,03-15
投资罗辑生变，互联网公司平台不得向未成年人推销产品！游戏公司首当其冲！,03-15
三技能接一技能接二技能接惩戒收割,03-15
恒指跌破2万点，恒科单日跌幅创历史，港股距离底近了还是深不见底？,03-15
看这架势315要露脸了,03-14
估计要100了,03-14
265大摩给的估值10年均价向下3个标准差牛逼,03-14
$腾讯控股(HK|00700)$正在读张磊先生的价值，话说他们那个最牛饭局座上客,03-14
$腾讯控股(HK|00700)$市值再高套现几百亿股价就这样，全部股东套现的话现,03-14
港股和跌破防了,03-14
知名财经博主,03-14
$腾讯控股(HK|00700)$怎么上来，就怎么下去了………,03-14
$腾讯控股(HK|00700)$害怕了，唉,03-14
$腾讯控股(HK|00700)$能跌到12港币？,03-14
$腾讯控股(HK|00700)$害我几年没听歌了，听个歌也收钱！[抓狂],03-14
可以开始买了，明天买100股先,03-14
调整购股权之行使价及调整股份奖励所涉及之股份数目,03-14
$腾讯控股(HK|00700)$想知道每天还回不回购股份了？,03-14
$腾讯控股(HK|00700)$再跌10个点卖房抄底,03-14
调整腾讯目标价265港元,03-14
$腾讯控股(HK|00700)$前阵投行不说目标价580,03-14
2000年互联网泡沫中国版上映，历史真叫人惊讶。,03-14
没有250以下不进,03-14
$腾讯控股(HK|00700)$老段，你还好吗？[捂脸][捂脸][捂脸][捂脸],03-14
$腾讯控股(HK|00700)$爽不，要你们不听话！说了，会跌到100，还不信！,03-14
汇金准备出手，子弹已经上膛！,03-14
$腾讯控股(HK|00700)$这不叫跌吧，也不看看什么价位涨上来的，复权都几千,03-14
腾讯加杠杆，中概股反转就在眼前,03-14
腾讯分红到账了没有,03-14
补仓还是割肉，南下资金左右为男,03-14
$腾讯控股(HK|00700)$怕怕怕，杀猪一样的盘口！,03-14
腾讯会跌到100块,03-14
今天的雨跟依萍找她爸要钱那天一样大――2022年3月14日股市收评,03-14
$腾讯控股(HK|00700)$建议阿里巴巴抄底腾讯，买入[吃瓜],03-14
纪录历史杀疯了！腾讯罕见闪崩10%港股大跌千点！外资净卖出近150亿！中国基金报,03-14
看着都害怕这跌的，就那么多钱，跌那么多再想涨回去何年何月，自己急用钱怎么办,03-14
哦，我的天哪,03-14
$腾讯控股(HK|00700)$准备等死吧，亏我那么多钱,03-14
$腾讯控股(HK|00700)$今天没钱了，明天资金到账再买点[大笑],03-14
同样的手法只是又来割一次而以[捂脸],03-14
$腾讯控股(HK|00700)$这个消息太爆了,03-14
唉，老是存有侥幸心理，早上跌5个点准备清的，又想卖个高价，等到下午跌停了卖不出去,03-14
$腾讯控股(HK|00700)$跌的好,03-14
$腾讯控股(HK|00700)$茅台也快了,03-14
腾讯尾盘突然跳水 什么情况？旗下多款APP暂停版本更新 来看最新回应,03-14
为什么没有长线资金进场？这个价位买腾讯就是捡钱啊,03-14
恒生互联网ETF（513330）――多重因素叠加下市场情绪承压加剧,03-14
谋眼观市：港股何以解忧，唯有救市了！,03-14
$腾讯控股(HK|00700)$跌倒啥时候是个头啊,03-14
$腾讯控股(HK|00700)$阿段，出来加仓了！,03-14
$腾讯控股(HK|00700)$真是不知道怎么办了,03-14
$腾讯控股(HK|00700)$号称股神的段永平已经深套了吗,03-14
$腾讯控股(HK|00700)$明天继续做空腾讯。我可是借了280w开的杠杠。现,03-14
老马好像500的时候走了不少，看来人家早有预料啊[大笑],03-14
$腾讯控股(HK|00700)$恒大1倍市盈率怎么回事？如果业绩有用的话，好多壳,03-14
$腾讯控股(HK|00700)$每10个点买100股，需要多少资金，我准备下,03-14
$腾讯控股(HK|00700)$每10个点买100股，需要多少资金，我准备下,03-14
户户大赚，退场完毕,03-14
$腾讯控股(HK|00700)$跌倒225应该能止跌，可惜我的几万块钱了,03-14
是时候收拾一下二马了，祸害年轻人,03-14
$海吉亚医疗(HK|06078)$好好挣钱，否则，就算遍地黄金你也只能干瞪眼$世,03-14
$腾讯控股(HK|00700)$明天还是面。国外中概股又大跌,03-14
256看看能不能止泻！,03-14
腾讯是不是分红了、好像账户多了点钱,03-14
本来想等340加的，但现在短期逻辑有些变化，外围局势都在恶化，外资持续抛售，什么,03-14
风起云涌，港股市场发生了什么？,03-14
富国基金管理有限公司,03-14
明天开始建仓,03-14
我不看好腾讯控股，腾讯控股的主营收并非高科技，相反是吃青少年人血馒头的游戏，还有,03-14
一天跌掉3000多亿什么概念啊[大笑][大笑][大笑],03-14
$腾讯控股(HK|00700)$腾讯药丸？,03-14
事没完，还得跌，不过长期是看好的，准备拿长线的不要在乎短期的涨跌，迟早得上去,03-14
腾讯很可能明天继续跌停板，我受不了了,03-14
会跌到破发吗？跌到破发我满仓抄底,03-14
段股神要套一阵子了,03-14
$腾讯控股(HK|00700)$这不是资本无序扩张，这是资本无序缩水,03-14
$腾讯控股(HK|00700)$最多值30元,03-14
操作建议：仓位极低，持有不动,03-14
独立基金观察员,03-14
明天再跌10个点，进200,03-14
美国加息千万别买科技类股！,03-14
$腾讯控股(HK|00700)$下图是真是假，是它导致的吗？,03-14
$任子行(SZ300311)$大家去找找$腾讯控股(HK|00700)$下跌原因,03-14
又要被罚款了,03-14
喊700块钱的大佬在哪里？,03-14
$腾讯控股(HK|00700)$明天继续,03-14
$腾讯控股(HK|00700)$错过了331.2捡便宜[坏笑],03-14
$腾讯控股(HK|00700)$广告公司,03-14
已经更长企鹅。到年底过什么样的年全靠它,03-14
老天爷呀,03-14
话费兑换Q币，Q币筹码属性即将成为历史了。,03-14
腾讯没有网络游戏支撑，也就值50元,03-14
纯阳的500万实盘日记，2022.03.07今日战况:-1593000，目前总收,03-14
破位放量下跌,03-14
中概股见底，今晚睡天桥,03-14
"中概gu, 今夜请将我遗忘",03-14
珍惜330的腾讯,03-14
【基金经理说】中概股危机时刻，原因是什么？,03-14
嘉实基金管理有限公司,03-14
每天以肉眼可见的速度看到自己的资产缩水,03-14
腾讯还有没有希望？,03-14
$腾讯控股(HK|00700)$量中华股民之财力，结异国资本之欢心。四百建底仓毫,03-14
$腾讯控股(HK|00700)$腾讯明天又要大跌了，今天晚上的新闻，你们去看看，,03-14
前面不是有人说他在大量加仓，怎么加仓都不发公告了？,03-14
赶紧筹钱抄底！很快到100！,03-14
腾讯游戏是不咋的，玩一次的时间都没有更新的时长，这样越来越多人不会在玩了,03-14
$腾讯控股(HK|00700)$会不会跌到几十块一股,03-14
腾讯和中概股还能买吗?,03-14
$腾讯控股(HK|00700)$可以抄底了，年底上800,03-14
$腾讯控股(HK|00700)$可以抄底了，年底上800,03-14
跟大家分析一下，为什么港股下半年会有有比较深的回调（好的话，在24000徘徊，差,03-14
听说大跌是被巨额罚款了？,03-14
$腾讯控股(HK|00700)$发利好研报从未断过，找人接盘,03-14
请前两天抄底的同学出来谈谈感想吧~,03-14
学小米套我一年了31买的,03-14
老段还在买吗[为什么],03-14
腾讯要跌到两位数吗？,03-14
游戏日报：被网易起诉侵权《阴阳师》，龙渊、沐瞳表示“版号被冒用”,03-14
北京游中互娱信息科技有限公司,03-14
$腾讯控股(HK|00700)$180等你,03-14
$腾讯控股(HK|00700)$55止跌，共勉！,03-14
半年来我反复强调目前全球股市在发生百年投资市场和游戏规则的巨变，不是经济学家！投,03-14
段永平出来走两步,03-14
$腾讯控股(HK|00700)$老韭菜们还在补仓，这里不是底，淡定！,03-14
跌破100买入1万股。,03-14
每天以肉眼可见的速度看到自己的资产缩水,03-14
我一直不明白，既然有钱开港股通为什么不直接开个港股账户做空腾讯多好啊，这眼瞅着没,03-14
$腾讯控股(HK|00700)$呼叫段总抄底！,03-14
外资清仓中国吧[为什么][为什么][为什么],03-14
一个神奇的现象,03-14
财经自媒体,03-14
全球股灾，如何应对？,03-14
涨起来辛苦，跌起来还是轻松的,03-14
快腰斩，我好补仓,03-14
还会跌,03-14
大股东坚持基本就是顶部，回购不一定是,03-14
$腾讯控股(HK|00700)$这就是价值投资？,03-14
记得某位专家（砖家）叫大家珍惜腾讯400元，哈哈,03-14
$腾讯控股(HK|00700)$估计要跌到250,03-14
$腾讯控股(HK|00700)$估计要跌到250,03-14
尾盘跳水 腾讯控股跌近10%,03-14
$腾讯控股(HK|00700)$260耐心等待抄底打土豪……,03-14
外资大股东跌与不跌与我们没关系,03-14
$腾讯控股(HK|00700)$我200抄底,03-14
跌吐血了！恒生科技暴跌11%，腾讯、美团、京东闪崩10%！,03-14
广州易简财经传媒有限责任公司,03-14
周线跳着下，这浪直逼1字头。,03-14
$腾讯控股(HK|00700)$这是好票，跌到200可以买,03-14
中概股完了吗？腾讯还有希望吗？,03-14
段永平呢，抄底啊,03-14
到一块钱，去抄个底。,03-14
维持腾讯卖出评级：6个月目标价300元,03-14
三万亿！你真值钱！总值超过苹果你真是中国高科技！,03-14
目前来看，不能低估港股的浮筹。抄底要三思。,03-14
$腾讯控股(HK|00700)$听说要铁锅炖企鹅了，特来围观[大笑][大笑],03-14
$腾讯控股(HK|00700)$我滴乖，这得多有钱才能抗住这么跌[韭菜][韭菜],03-14
满仓买入！宇宙无敌腾讯还有100倍上涨空间，目标价333333港元,03-14
$腾讯控股(HK|00700)$200能买到吗？,03-14
一天之内，我的身家又与马化腾拉近了几百亿距离,03-14
来吧各位抱一下亏了多少钱？,03-14
记得那个大佬喊抄底抄底，还在微博晒单。不知道多少跟买了。抄底抄在半山腰,03-14
段永平再度发声加仓腾讯(00700)：“每掉10%加仓一次”,03-14
卧草，有多少人加仓了腾讯[笑哭],03-14
那谁又该加仓了,03-14
害人的公司，倒闭了才好,03-14
$腾讯控股(HK|00700)$害祖国儿童的王者归来[大笑][大笑][大笑],03-14
$腾讯控股(HK|00700)$今天蒸发的市值相当于一个网易，牛笔了[赞],03-14
$腾讯控股(HK|00700)$明天有本事到320，,03-14
腾讯要跌到265左右才可以止跌,03-14
腾讯的QQ，微信好用，但是真的不知道该说什么了。,03-14
饥荒手游被你收购真是可耻，多久了还不做出来,03-14
腾讯增资时垠电商 后者专注于美妆个护等产品开发,03-14
所有暴雷的都被张坤准确重仓，为什么？自己想吧，各方面大幅不及预期，明天不嗦，继,03-14
像腾讯这样的公司，不管跌到哪里都会有人抄底的[困顿],03-14
步步高漂亮国段老板都着套了[大笑],03-14
游戏商，呵呵,03-14
$腾讯控股(HK|00700)$跌到150吧，反正亏了40个点了，到150我加仓,03-14
国有化腾讯,03-14
南下资金抄底港股了,03-14
去年马化腾700左右减持的吧好多人觉得他傻！还不信任自家股票呵呵,03-14
恒生科技创历史最大单日跌幅，腾讯盘中一度跌超10%，马化腾广东首富之位不稳,03-14
AI财经社,03-14
"$腾讯控股(HK|00700)$看看月K,估计也差不多了！",03-14
$腾讯控股(HK|00700)$打回原形！,03-14
腾讯只能值二百五，现在还在半山腰[大笑][大笑],03-14
腾讯控股：开放生态的过去、现在与未来,03-14
$腾讯控股(HK|00700)$目标价36元,03-14
大股东都套现跑了，们还在玩。,03-14
必须跌。,03-14
港股可以做空，今天腾讯跌了这么多，有一半人是赚钱的。,03-14
这个标的已经完全是空头做主做空的散户们赚疯了吧,03-14
$腾讯控股(HK|00700)$腾讯阿里这样的巨头都不好过，更何况其它小企业,03-14
$腾讯控股(HK|00700)$请珍惜300的腾讯，因为还有100,03-14
吓懵了！恒指跌破2万点？阿里倒退8年前？中概会被清盘吗？,03-14
段永平在哪里？,03-14
走是不可能的了,03-14
腾讯控股短线快速下挫，现跌幅扩大至10%,03-14
$腾讯控股(HK|00700)$低位杀跌是好事啊，总比阴跌好，说明阶段底部快到了,03-14
$腾讯控股(HK|00700)$太贵，10元,03-14
大牛猫昨天还在劝持有腾讯的股东再熬一下，等财报发布启动回购，是不幸中的万幸，今天,03-14
$腾讯控股(HK|00700)$目标270元,03-14
一个政策，一个行业就没了，腾讯阿里也得崩塌,03-14
港股就不能学学俄罗斯停盘一段时间～这波下跌明显非理性了,03-14
$腾讯控股(HK|00700)$看着眼馋,03-14
$腾讯控股(HK|00700)$工商银行&中国移动:我们挣的钱差不多，所以市值也,03-14
$腾讯控股(HK|00700)$腾讯都能被砸成这样，真狠！,03-14
说说你有什么核心科技，要是没有什么技术，也就值一百元吧,03-14
害人的游戏应该退市,03-14
国家网信办：网络游戏、网络直播等平台不得设置应援集资等社区不得向未成年人提供与其,03-14
我只想问段永平还在吗,03-14
所有都跌了90%，现在才开始跌啊,03-14
$腾讯控股(HK|00700)$估计还要再跌一次,03-14
这下一点都不怕资本无序扩张了,03-14
费了！！！！！,03-14
还有杀下去100,03-14
腾讯估计还要再跌一下,03-14
$腾讯控股(HK|00700)$如果你是国外做空港股的机构，或空方，你会做空哪个,03-14
$腾讯控股(HK|00700)$腾讯13.7的市盈率真是万万没想到,03-14
$腾讯控股(HK|00700)$腾讯会破250的，拭目以待吧[哭][哭][哭],03-14
一点也不不稀奇,03-14
$腾讯控股(HK|00700)$明天又是暴跌呀。,03-14
段永平被套私了,03-14
清仓存银行吧。,03-14
$腾讯控股(HK|00700)$入市第一个加自选的就是两百多的腾讯，看着馋但钱不,03-14
看新闻说腾讯涉嫌交易违规？能否澄清下,03-14
$腾讯控股(HK|00700)$试一下这个能不能发出去！！,03-14
乖乖，这样子跌实在是没办法分析了！！！,03-14
段永平要补仓了,03-14
国内搞，国外趁火打劫。不用了脑子，自作自受，好好反省吧！,03-14
都说这次要罚款了，真的假的。要罚款最好早点罚款，早点杀猪上涨的可能性更快一点。,03-14
别怕！95块我来买你！,03-14
$腾讯控股(HK|00700)$请善待优秀企业，善待优秀企业家。,03-14
$腾讯控股(HK|00700)$明天冲击300整数点！大家坐稳了，真是史诗级的大,03-14
直接亏的血本无归！,03-14
$腾讯控股(HK|00700)$腾讯该出资回购股票了,03-14
$腾讯控股(HK|00700)$在自己领域里，赚钱是百分百的事。只是微信被国家重,03-14
